pipeID,N1,N2
4775,43825,43809
4776,43809,43811
4777,43810,43814
4778,43812,43827
4779,43830,43812
4780,43837,43812
4781,43813,43816
4782,43814,43828
4783,43814,43821
4784,43816,43832
4785,43817,43819
4786,43817,43826
4787,43850,43818
4788,43820,43822
4789,43821,43820
4790,43822,43833
4791,43857,43823
4792,43823,43824
4793,43830,43824
4794,43831,43825
4795,43840,43825
4796,43828,43834
4797,43842,43829
4798,43829,43863
4799,43865,43830
4800,43830,43837
4801,43839,43831
4802,43845,43831
4803,43832,43858
4804,43833,43841
4806,43854,43836
4807,43877,43837
4808,43837,43844
4809,43839,43846
4810,43840,43845
4811,43847,43840
4812,43841,43856
4813,43851,43842
4814,43842,43874
4815,43846,43845
4816,43855,43845
4817,43846,43861
4818,43847,43855
4819,43853,43847
4820,43849,43848
4821,43849,43852
4822,43854,43850
4823,43850,43870
4824,43852,43851
4825,43851,43859
4826,43864,43852
4827,43853,43862
4828,43857,43854
4829,43854,43873
4830,43861,43855
4831,43868,43855
4832,43856,43909
4833,43915,43857
4834,43865,43857
4835,43858,43914
4836,43858,43864
4837,43859,43888
4838,43859,43880
4839,43894,43860
4840,43861,43871
4841,43868,43862
4842,43862,43867
4843,43864,43897
4844,43869,43865
4845,43866,43884
4846,43866,43891
4847,43867,43866
4848,43867,43872
4849,43871,43868
4850,43876,43868
4851,43877,43869
4852,43869,43889
4853,43871,43882
4854,43872,43876
4855,43872,43886
4856,43929,43875
4857,43881,43876
4858,43890,43876
4859,43879,43877
4860,43887,43878
4861,43894,43879
4862,43879,43899
4863,43881,43893
4864,43882,43881
4865,43882,43930
4866,43892,43883
4867,43891,43884
4868,43895,43885
4869,43890,43886
4870,43886,43896
4871,43912,43887
4872,43887,43892
4873,43893,43890
4874,43898,43890
4875,43892,43900
4876,43893,43904
4877,43929,43894
4878,43901,43895
4879,43916,43895
4880,43904,43896
4881,43896,43898
4882,43898,43904
4883,43924,43901
4884,43902,43901
4885,43919,43902
4886,43920,43903
4887,43937,43905
4888,43905,43907
4889,44058,43906
4890,43907,43939
4891,43941,43908
4892,43909,43936
4893,43916,43910
4894,43920,43911
4895,43985,43912
4896,43912,43917
4897,43914,43913
4898,43914,43928
4899,44022,43915
4900,43915,43968
4901,43915,43917
4902,43924,43916
4903,43917,43932
4904,43917,43927
4905,43918,43919
4906,43925,43919
4907,43920,43932
4908,43920,43933
4909,43963,43921
4910,43921,43922
4911,43923,43931
4912,43935,43923
4913,43924,43950
4914,43925,43924
4915,43925,43950
4916,43928,43925
4917,43963,43926
4918,43927,43943
4919,43927,43934
4920,43928,43957
4921,43929,43955
4922,43930,43945
4923,43931,43930
4924,43931,43935
4925,43932,43970
4926,43932,43943
4927,43934,43947
4928,43948,43935
4929,43936,44006
4930,43936,43938
4931,43939,43937
4932,43937,43942
4933,43942,43938
4934,43938,43951
4935,43940,43939
4936,43941,43940
4937,43940,43953
4938,43976,43941
4939,43942,43956
4940,43943,43947
4941,43952,43944
4942,43945,43959
4943,43945,43948
4944,43949,43946
4945,43947,43977
4946,43966,43948
4947,43972,43949
4948,43949,43975
4949,43950,43978
4950,43974,43951
4951,43951,43952
4952,43952,43954
4953,43954,43991
4954,43954,43956
4955,43956,43960
4956,43957,44002
4957,43975,43958
4958,43959,43979
4959,43959,43966
4960,43960,43996
4961,43960,43961
4962,43961,43976
4963,43961,43994
4964,43995,43962
4965,43969,43963
4966,43980,43964
4967,43965,43967
4968,43968,43965
4969,43981,43966
4970,43967,43969
4971,43969,44003
4972,43980,43969
4973,43970,43972
4974,43970,43971
4975,43972,44018
4976,43972,43992
4977,43973,44004
4978,43974,43973
4979,43993,43974
4980,43975,44009
4981,43976,43999
4982,43979,43997
4983,43979,43981
4984,43995,43980
4985,43980,43986
4986,43981,44001
4987,43986,43982
4989,44005,43984
4990,44005,43985
4991,43985,43987
4992,43986,44013
4993,43987,43990
4994,43987,44021
4995,43988,44036
4996,43988,43989
4997,43990,43988
4998,43990,43998
4999,43992,44012
5000,44009,43995
5001,43995,44010
5002,44000,43997
5003,43997,44011
5004,44007,43999
5005,43999,44016
5006,44001,44000
5007,44014,44000
5008,44003,44001
5009,44002,44015
5010,44002,44008
5011,44003,44026
5012,44017,44005
5013,44005,44019
5014,44006,44030
5015,44007,44029
5016,44016,44007
5017,44008,44017
5018,44008,44033
5019,44018,44009
5020,44009,44023
5021,44011,44014
5022,44015,44020
5023,44028,44017
5024,44017,44032
5025,44018,44031
5026,44020,44022
5027,44022,44028
5028,44025,44024
5029,44024,44027
5030,44026,44025
5031,44027,54354
5032,44028,44045
5033,44034,44028
5034,44030,44064
5035,44033,44034
5036,44034,44049
5037,44037,44035
5038,44036,44048
5039,44036,44037
5040,44037,44041
5041,44038,44044
5042,44046,44038
5043,44044,44039
5044,44041,44040
5045,44041,44042
5046,44045,44043
5047,44050,44044
5048,44045,44053
5049,44047,44045
5050,44050,44046
5051,44059,44047
5052,44047,44049
5053,44053,44050
5054,44079,44051
5055,44059,44052
5056,44053,44060
5057,44072,44054
5058,44068,44055
5059,44065,44056
5060,44061,44057
5061,44057,44063
5062,44064,44058
5063,44058,44073
5064,44060,44059
5065,44059,44067
5066,44060,44066
5067,44067,44061
5069,44064,44066
5070,44065,44068
5071,44066,44065
5072,44067,44078
5073,44068,44069
5074,44069,44072
5075,44069,44076
5077,44075,44071
5078,44072,44079
5079,44074,44082
5080,44077,44074
5081,44074,44081
5082,54482,44075
5083,44076,44077
5084,44077,44081
5085,44078,44093
5086,44080,44079
5087,54516,44080
5088,44080,44095
5089,44081,44082
5090,44082,44084
5091,44084,44083
5092,44086,44083
5093,44083,44085
5094,44084,44086
5095,44090,44085
5096,44085,44089
5097,44086,44088
5098,44088,44087
5099,44088,44090
5100,44091,44089
5101,44089,44092
5102,44090,44091
5103,44091,44094
5104,44094,44092
5105,44093,44107
5106,44095,44099
5107,44095,44098
5108,44098,44096
5109,44099,44097
5110,44098,44101
5111,44099,44100
5112,44100,44101
5113,44100,44104
5114,44101,44102
5115,44105,44103
5116,44104,44105
5117,44105,44106
5118,54119,54108
5119,54110,54109
5120,54117,54110
5121,54110,54111
5122,54113,54112
5123,54116,54113
5124,54113,54115
5125,54128,54114
5126,54115,54127
5127,54121,54116
5128,54117,54116
5129,54120,54117
5130,54119,54118
5131,54123,54119
5132,54121,54120
5133,54129,54121
5134,54136,54122
5135,54134,54123
5136,54123,54126
5137,54133,54124
5138,54132,54125
5139,54126,54129
5140,54126,54139
5141,54136,54128
5142,54128,54132
5143,54129,54138
5144,54135,54130
5145,54130,54131
5146,54131,54137
5147,54132,54133
5148,54133,54165
5149,54134,54141
5150,54134,54150
5151,54135,54142
5152,54138,54136
5153,54137,54148
5154,54138,54145
5155,54139,54152
5156,54139,54144
5157,54140,54143
5158,54140,54151
5159,54144,54140
5160,54147,54141
5161,54153,54142
5162,54144,54156
5163,54145,54159
5164,54145,54158
5165,54147,54146
5166,54174,54147
5167,54148,54166
5168,54181,54149
5169,54151,54155
5170,54177,54153
5171,54153,54163
5172,54159,54154
5173,54185,54157
5174,54159,54160
5175,54160,54170
5176,54160,54161
5177,54169,54162
5178,54163,54168
5179,54163,54167
5180,54169,54164
5181,54165,54169
5182,54167,54173
5183,54167,54171
5184,54170,54172
5185,54170,54175
5186,54173,54185
5187,54173,54176
5188,54174,54354
5189,54178,54174
5190,54179,54177
5191,54180,54178
5192,54178,54182
5193,54180,54179
5194,54232,54180
5195,54210,54181
5196,54186,54183
5197,54199,54184
5198,54451,54185
5199,54188,54186
5200,54186,54187
5201,54188,54191
5202,54192,54188
5203,54205,54189
5204,54192,54190
5205,54194,54192
5206,54279,54193
5207,54194,54196
5208,54198,54194
5209,54198,54195
5210,54211,54197
5211,54201,54198
5212,54227,54199
5213,54199,54203
5214,54200,54262
5215,54201,54206
5216,54207,54201
5217,54205,54202
5218,54207,54204
5219,54217,54205
5220,54212,54207
5221,54233,54208
5222,54234,54209
5223,54223,54210
5224,54212,54211
5225,54211,54216
5226,54213,54212
5227,54214,54212
5228,54213,54217
5229,54215,54213
5230,54265,54214
5231,54215,54214
5232,54218,54215
5233,54259,54215
5234,54218,54217
5235,54238,54218
5236,54222,54218
5237,54219,54302
5238,54249,54220
5239,54242,54221
5240,54222,54266
5241,54229,54223
5242,54237,54224
5243,54234,54225
5244,54270,54226
5245,54262,54227
5246,54229,54227
5247,54228,54252
5248,54231,54229
5249,54256,54230
5250,54238,54231
5251,54410,54232
5252,54263,54232
5253,54233,54237
5254,54243,54233
5255,54267,54234
5256,54268,54235
5257,54249,54236
5258,54250,54237
5259,54238,54239
5260,54239,54241
5261,54244,54239
5262,54314,54240
5263,54241,54281
5264,54243,54242
5265,54242,54246
5266,54250,54243
5267,54244,54282
5268,54247,54245
5269,54286,54247
5270,54247,54248
5271,54255,54249
5272,54286,54250
5273,54256,54250
5274,54252,54251
5275,54252,54257
5276,54278,54253
5277,54254,54272
5278,54267,54255
5279,54255,54278
5280,54295,54256
5281,54259,54256
5282,54273,54257
5283,54257,54261
5284,54275,54258
5285,54299,54259
5286,54259,54260
5287,54300,54260
5288,54260,54264
5289,54279,54262
5290,54262,54268
5291,54263,54284
5292,54263,54275
5293,54303,54264
5294,54264,54266
5295,54271,54265
5296,54265,54272
5297,54266,54269
5298,54276,54267
5299,54287,54268
5300,54268,54315
5301,54308,54269
5302,54269,54270
5303,54270,54273
5304,54292,54271
5305,54271,54274
5306,54272,54280
5307,54312,54273
5308,54275,54283
5309,54280,54276
5310,54276,54290
5311,54288,54277
5312,54278,54288
5313,54302,54279
5314,54287,54279
5315,54280,54285
5316,54281,54317
5317,54282,54313
5318,54306,54282
5319,54304,54283
5320,54283,54310
5321,54285,54296
5322,54289,54285
5323,54294,54286
5324,54311,54287
5325,54288,54297
5326,54289,54298
5327,54293,54289
5328,54290,54331
5329,54296,54291
5330,54309,54291
5331,54294,54292
5332,54293,54292
5333,54327,54293
5334,54295,54294
5335,54299,54295
5336,54296,54298
5337,54298,54301
5338,54300,54299
5339,54303,54300
5340,54301,54319
5341,54301,54307
5342,54305,54302
5343,54308,54303
5344,54328,54305
5345,54305,54311
5346,54320,54306
5347,54312,54308
5348,54319,54309
5349,54309,54325
5350,54311,54324
5351,54312,54314
5352,54313,54340
5353,54313,54336
5354,54314,54316
5355,54315,54321
5356,54317,54316
5357,54316,54392
5358,54337,54318
5359,54319,54322
5360,54320,54341
5361,54320,54321
5362,54321,54339
5363,54322,54329
5364,54322,54326
5365,54327,54323
5366,54324,54352
5367,54339,54324
5368,54329,54325
5369,54325,54335
5370,54327,54338
5371,54332,54328
5372,54329,54344
5373,54338,54330
5374,54333,54332
5375,54367,54333
5376,54352,54333
5377,54347,54334
5378,54344,54335
5379,54335,54346
5380,54358,54336
5381,54336,54353
5382,54337,54362
5383,54347,54337
5384,54338,54350
5385,54339,54352
5386,54340,54343
5387,54341,54382
5388,54341,54349
5389,54343,54342
5390,54343,54358
5391,54344,54348
5392,54350,54345
5393,54355,54346
5394,54346,54359
5395,54362,54347
5396,54366,54347
5397,54348,54355
5398,54357,54348
5399,54350,54357
5400,54376,54351
5401,54374,54352
5402,54353,54377
5403,54353,54371
5404,54355,54360
5405,54366,54356
5406,54357,54375
5407,54358,54371
5408,54363,54359
5409,54359,54369
5410,54360,54363
5411,54360,54365
5412,54368,54361
5413,54363,54370
5414,54368,54364
5415,54391,54366
5416,54373,54366
5417,54521,54367
5418,54374,54367
5419,54373,54368
5420,54379,54369
5421,54369,54386
5422,54370,54379
5423,54370,54378
5424,54371,54400
5425,54375,54372
5426,54391,54373
5427,54380,54374
5428,54374,54389
5429,54375,54387
5430,54376,54409
5431,54376,54398
5432,54377,54393
5433,54377,54400
5434,54383,54379
5435,54390,54380
5436,54380,54396
5437,54438,54381
5438,54383,54394
5439,54383,54385
5440,54387,54384
5441,54386,54402
5442,54394,54386
5443,54387,54407
5444,54388,54423
5445,54406,54388
5446,54481,54389
5447,54389,54396
5448,54399,54390
5449,54390,54411
5450,54391,54520
5451,54429,54392
5452,54392,54395
5453,54400,54393
5454,54393,54403
5455,54394,54408
5456,54395,54432
5457,54396,54411
5458,54396,54490
5459,54406,54397
5460,54399,54428
5461,54399,54420
5462,54407,54401
5463,54402,54416
5464,54408,54402
5465,54403,54413
5466,54403,54404
5467,54431,54405
5468,54423,54406
5469,54407,54425
5470,54408,54421
5471,54409,54430
5472,54417,54409
5473,54412,54410
5474,54411,54504
5475,54411,54420
5476,54414,54412
5477,54413,54433
5478,54413,54462
5479,54415,54414
5480,54415,1
5481,54415,54417
5482,54416,54434
5483,54424,54416
5484,54417,54418
5485,54418,54426
5486,54431,54419
5487,54428,54420
5488,54420,54513
5489,54425,54421
5490,54421,54424
5491,54432,54422
5492,54442,54423
5493,54424,54436
5494,54425,54443
5495,54426,54437
5496,54459,54427
5497,54519,54428
5498,54428,54438
5499,54429,54445
5500,54454,54431
5501,54432,54472
5502,54433,54462
5503,54434,54489
5504,54440,54434
5505,54470,54435
5506,54443,54436
5507,54436,54440
5508,54437,54441
5509,54475,54437
5510,54438,54595
5511,54453,54439
5512,54440,54460
5513,54441,54451
5514,54441,54447
5515,54442,54466
5516,54456,54442
5517,54443,54473
5518,54491,54444
5519,54445,54450
5520,54445,54448
5521,54509,54446
5522,54458,54447
5523,54510,54449
5524,54450,54457
5525,54451,54459
5526,54467,54451
5527,54452,2
5528,54458,54452
5529,54452,54477
5530,54453,54501
5531,54479,54453
5532,54454,54468
5533,54454,54476
5534,54472,54455
5535,54507,54456
5536,54476,54456
5537,54457,54465
5538,T5,54458
5539,54458,54474
5540,54459,54562
5541,54473,54460
5542,54460,54483
5543,54475,54461
5544,54461,54471
5545,54461,54480
5546,54478,54463
5547,54518,54464
5548,54465,54470
5549,54465,54512
5550,54467,54806
5551,54467,54532
5552,54479,54469
5553,54470,54485
5554,54486,54471
5555,54471,54478
5556,54472,54505
5557,54473,54488
5558,54474,54588
5559,54475,54493
5560,54487,54476
5561,54478,54495
5562,54532,54479
5563,54480,54486
5564,54480,54493
5565,54528,54481
5566,54481,54490
5567,54488,54483
5568,54483,54492
5569,54525,54484
5570,54491,54485
5571,54485,54539
5572,54486,54495
5573,54506,54486
5574,54507,54487
5575,54488,54500
5576,54489,54496
5577,54492,54489
5578,54490,54504
5579,54490,54541
5580,54510,54491
5581,54492,54494
5582,54493,54497
5583,54502,54494
5584,54494,54511
5585,54514,54495
5586,54496,54559
5587,54511,54496
5588,54497,54514
5589,54497,54506
5590,54503,54498
5591,54500,54499
5592,54500,54502
5593,54502,54522
5594,54503,54515
5595,54505,54503
5596,54549,54504
5597,54504,54513
5598,54505,54556
5599,54505,54509
5600,54506,54514
5601,54507,54526
5602,54520,54507
5603,54537,54508
5604,54544,54509
5605,54518,54510
5606,54510,54523
5607,54511,54517
5608,54513,54519
5609,54513,54561
5610,54522,54517
5611,54517,54534
5612,54525,54518
5613,54518,54550
5614,54561,54519
5615,54527,54520
5616,54527,54521
5617,54522,54524
5618,54524,54542
5619,54524,54533
5620,54537,54525
5621,54525,54603
5622,54527,54557
5623,54528,54530
5624,54528,54541
5625,54551,54529
5626,54531,54548
5627,54535,54531
5628,54532,54572
5629,54542,54534
5630,54534,54560
5631,54543,54535
5632,54553,54536
5633,54538,54537
5634,54663,54537
5635,54548,54538
5636,54538,54540
5637,54541,54549
5638,54542,54546
5639,54554,54543
5640,54543,54639
5641,54575,54545
5642,54545,54552
5643,54556,54546
5644,54546,54579
5645,54568,54547
5646,54548,54630
5647,54549,54553
5648,54549,54561
5649,54551,54568
5650,54552,54566
5651,54552,54594
5652,54553,54575
5653,54553,54587
5654,54558,54554
5655,54554,54637
5656,54596,54555
5657,54559,54555
5658,54556,54598
5659,54557,54574
5660,54566,54557
5661,54570,54558
5662,54581,54559
5663,54579,54560
5664,54560,54581
5665,54562,54563
5666,54563,54564
5667,54564,54565
5668,54565,54567
5669,54565,54571
5670,54573,54566
5671,54567,54569
5672,54568,54593
5673,54568,54597
5674,54569,54574
5675,54576,54570
5676,54571,54578
5677,54572,54580
5678,54572,54597
5679,54584,54573
5680,54573,54602
5681,54575,54594
5682,54592,54576
5683,54576,54666
5684,54622,54577
5685,54578,54583
5686,54579,54582
5687,54581,54607
5688,54598,54582
5689,54582,54609
5690,54583,54585
5691,54590,54584
5692,54585,54589
5693,54590,54586
5694,54587,54590
5695,54588,54617
5696,54589,54591
5697,54595,54590
5698,54591,54617
5699,54605,54592
5700,54592,54682
5701,54593,54612
5702,54593,54613
5703,54594,54620
5704,54595,54640
5705,54596,54604
5706,54600,54596
5707,54596,54608
5708,54597,54614
5709,54597,54624
5710,54598,54626
5711,54600,54599
5712,54601,54600
5713,54606,54601
5714,54601,54623
5715,54604,54629
5716,54608,54604
5717,54616,54605
5718,54605,54641
5719,54606,54661
5720,54607,54606
5721,54611,54607
5722,54608,54615
5723,54626,54609
5724,54609,54618
5725,54612,54610
5726,54618,54611
5727,54611,54668
5728,54612,54614
5729,54613,54628
5730,54613,54631
5731,54614,54635
5732,54614,54631
5733,54615,54634
5734,54623,54615
5735,54619,54616
5736,54616,54633
5737,54617,54699
5738,54617,54620
5739,54618,54627
5740,54633,54619
5741,54619,54621
5742,54620,54643
5743,54638,54622
5744,54622,54632
5745,54649,54623
5746,54627,54625
5747,54626,54654
5748,54627,54642
5749,54629,54644
5750,54634,54629
5751,54687,54631
5752,54631,54647
5753,54646,54633
5754,54634,54644
5755,54646,54636
5756,54658,54638
5757,54638,54648
5758,54650,54642
5759,54642,54657
5760,54643,54709
5761,54643,54652
5762,54664,54645
5763,54664,54646
5764,54646,54672
5765,54650,54670
5766,54651,54669
5767,54684,54651
5768,54652,54651
5769,54652,54653
5770,54653,54667
5771,54653,54660
5772,54654,54676
5773,54658,54654
5774,54683,54655
5775,54687,54656
5776,54670,54657
5777,54657,54673
5778,54658,54671
5779,54658,54678
5780,54661,54659
5781,54665,54661
5782,54680,54662
5783,54789,54663
5784,54663,54675
5785,54689,54664
5786,54664,54692
5787,54665,54690
5788,54668,54665
5789,54667,54688
5790,54667,54677
5791,54673,54668
5792,54669,54684
5793,54670,54681
5794,54693,54671
5795,54671,54683
5796,54673,54685
5797,54698,54674
5798,54676,54695
5799,54676,54678
5800,54679,54678
5801,54693,54679
5802,54679,54700
5803,54689,54680
5804,54680,54736
5805,54681,54722
5806,54681,54685
5807,54683,54686
5808,54685,54697
5809,54687,54701
5810,54698,54687
5811,54688,54704
5812,54688,54696
5813,54706,54689
5814,54689,54720
5815,54690,54716
5816,54697,54690
5817,54732,54691
5818,54693,54707
5819,54703,54694
5820,54722,54695
5821,54735,54695
5822,54697,54716
5823,54712,54698
5824,54699,54703
5825,54725,54699
5826,54700,54718
5827,54721,54700
5828,54710,54702
5829,54702,54719
5830,54702,54723
5831,54703,54714
5832,54704,54713
5833,54704,54711
5834,54715,54705
5835,54709,54706
5836,54706,54708
5837,54754,54709
5838,54738,54709
5839,54720,54710
5840,54710,54730
5841,54725,54712
5842,54713,54724
5843,54714,54726
5844,54714,54742
5845,54737,54715
5846,54715,54728
5847,54717,54716
5848,54739,54717
5849,54722,54717
5850,54720,54738
5851,54720,54753
5852,54725,54755
5853,54742,54725
5854,54726,54729
5855,54726,54731
5856,54737,54727
5857,54729,54741
5858,54731,54732
5859,54731,54758
5860,54732,54736
5861,54744,54733
5862,54747,54734
5863,54735,54748
5864,54735,54743
5865,54736,54746
5866,54744,54737
5867,54737,54756
5868,54738,54763
5869,54739,54765
5870,54739,54740
5871,54741,54798
5872,54758,54742
5873,54742,54760
5874,54747,54743
5875,54743,54745
5876,54762,54744
5877,54751,54744
5878,54745,54747
5879,54745,54749
5880,54746,54754
5881,54746,54767
5882,54749,54761
5883,54749,54757
5884,54766,54750
5885,54762,54751
5886,54751,54752
5887,54754,54770
5888,54758,54794
5889,54758,54767
5890,54769,54759
5891,54766,54762
5892,54763,54778
5893,54763,54771
5894,54772,54764
5895,54765,54775
5896,54773,54765
5897,54769,54766
5898,54766,54783
5899,54767,54779
5900,54770,54767
5901,54768,54787
5902,54771,54768
5903,54772,54769
5904,54769,54795
5905,54770,54785
5906,54771,54787
5907,54776,54772
5908,54815,54772
5909,54775,54773
5910,54781,54773
5911,54776,54774
5912,54775,54786
5913,54780,54776
5914,54778,54777
5915,54778,54780
5916,54779,54794
5917,54779,54785
5918,54780,54822
5919,54780,54791
5920,54781,54784
5921,54781,54792
5922,54788,54782
5923,54785,54810
5924,54804,54786
5925,54786,54790
5926,54787,54809
5927,54815,54788
5928,54788,54812
5929,54813,54790
5930,54791,54805
5931,54807,54791
5932,54792,54796
5933,54792,54801
5934,54806,54793
5935,54794,54810
5936,54803,54797
5937,54845,54798
5938,54802,54798
5939,54803,54799
5940,54801,54800
5941,54804,54801
5942,54802,54852
5943,54819,54803
5944,54813,54804
5945,54806,54825
5946,54807,54830
5947,54826,54807
5948,54812,54808
5949,54809,54823
5950,54810,54841
5951,54814,54811
5952,54812,54817
5953,54814,54813
5954,54816,54814
5955,54815,54838
5956,54815,54822
5957,54816,54827
5958,54816,54820
5959,54818,54828
5960,54818,54829
5961,54819,54818
5962,54820,54819
5963,54832,54820
5964,54827,54821
5965,54822,54840
5966,54826,54822
5967,54833,54824
5968,54826,54834
5969,54826,54836
5970,54827,54831
5971,54829,54828
5972,54830,54835
5973,54830,54834
5974,54839,54831
5975,54832,54831
5976,54832,54833
5977,54842,54833
5978,54833,54839
5979,54834,54844
5980,54838,54837
5981,54840,54838
5982,54842,54839
5983,54840,54851
5984,54843,54842
5985,54844,54847
5986,54846,54844
5987,54845,54849
5988,54854,54845
5989,54850,54848
5990,54849,54855
5991,54849,54850
5992,54850,54852
5993,54852,54855
5994,54856,54853
5995,54855,54854
5996,54854,54856
5997,54856,54858
5998,54862,54857
5999,54858,54861
6000,54859,54862
6001,54865,54860
6002,54861,54868
6003,54861,54865
6004,54872,54862
6005,54863,54877
6006,54867,54863
6007,54863,54864
6008,54865,54866
6009,54876,54866
6010,54866,54871
6011,54867,54881
6012,54869,54867
6013,54870,54868
6014,54868,54869
6015,54869,54883
6016,54870,54886
6017,54875,54870
6018,54871,54879
6019,54875,54871
6020,54874,54872
6021,54872,54873
6022,54890,54874
6023,54885,54874
6024,54882,54875
6025,54876,54889
6026,54877,54884
6027,54877,54881
6028,54884,54878
6029,54879,54891
6030,54887,54880
6031,54881,54883
6032,54882,54894
6033,54888,54883
6034,54883,54886
6035,54884,54887
6036,54895,54885
6037,54886,54898
6038,54887,54892
6039,54888,54899
6040,54888,54898
6041,54900,54889
6042,54897,54890
6043,54894,54891
6044,54892,54896
6045,54892,54893
6046,54896,54895
6047,54901,54895
6048,54899,54896
6049,54904,54897
6050,54901,54897
6051,54898,54903
6052,54902,54899
6053,54901,54904
6054,54902,54901
6055,54902,54908
6056,54904,54906
6057,54906,54905
6058,54906,54907
6059,33361,33349
6060,33348,33343
6061,R1,10131
4805,43834,44071
5068,54482,2
5076,54516,1
6062,3,10505
6063,5,22060
6064,4,32640
2,21712,21720
4988,21733,21735
6065,21587,21580
